ft,bt,ownerNo,oem,model,modelYear,centralVariantId,variantName,price,trendingText,Insurance Validity,Seats,Kms Driven,RTO,Engine Displacement,Transmission,Comfort & Convenience,Interior,Exterior,Safety,Entertainment & Communication,Mileage,Max Power,Torque,Wheel Size,city
diesel,suv,1,renault,renault duster,2017,5047,110ps diesel rxz amt,600000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,50000,wb24,1461,automatic,21,13,11,26,9,19.6,108.45,245.0,16.0,Kolkata
diesel,suv,1,mercedes-benz,mercedes-benz m-class,2012,4660,ml 350 cdi,775000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,80000,wb06,2987,automatic,25,14,18,29,8,11.74,254.8,619.0,19.0,Kolkata
diesel,muv,1,toyota,toyota innova crysta,2020,7313,2.4 vx mt,1800000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,7,15000,wb02,2393,manual,25,15,18,32,11,13.68,147.51,343.0,16.0,Kolkata
diesel,suv,1,toyota,toyota fortuner,2017,7615,2.8 2wd mt,2525000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,7,56400,wb26,2755,manual,31,12,19,35,10,14.24,174.5,420.0,17.0,Kolkata
petrol,hatchback,1,honda,honda brio,2013,1203,s mt,190000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,61000,wb02,1198,manual,10,8,5,16,3,19.4,86.8,109.0,16.0,Kolkata
diesel,suv,1,jeep,jeep compass,2018,6746,2.0 limited option 4x4 black,1000000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,28831,wb02,1956,manual,14,12,16,23,8,16.3,170.0,350.0,17.0,Kolkata
diesel,sedan,1,honda,honda city,2018,5620,i-dtec zx,790000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,49000,wb02,1498,manual,26,12,13,28,9,25.6,97.9,200.0,16.0,Kolkata
petrol,sedan,1,honda,honda city,2016,1215,i vtec v,525000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,27460,wb02,1497,manual,17,12,10,23,7,17.8,117.3,145.0,15.0,Kolkata
petrol,hatchback,1,maruti,maruti baleno,2021,6782,zeta cvt,724000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,14000,wb08,1197,automatic,16,11,15,27,11,19.56,81.8,113.0,16.0,Kolkata
petrol,sedan,1,honda,honda city,2014,1274,i vtec s,434999,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,43985,wb02,1497,manual,12,9,5,21,3,17.4,117.3,145.0,16.0,Kolkata
petrol,hatchback,1,hyundai,hyundai i20,2012,1642,1.2 sportz,295000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,28322,wb02,1197,manual,14,12,9,17,4,17.0,103.11962880475131,170.553712,14.0,Kolkata
diesel,suv,1,hyundai,hyundai creta,2022,7699,sx opt diesel bsvi,1675000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,12000,wb12,1493,manual,27,13,18,30,11,0.0,113.45,250.0,17.0,Kolkata
petrol,hatchback,1,maruti,maruti ignis,2022,10319,delta,575000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,15000,wb02,1197,manual,12,7,8,25,8,20.89,81.8,113.0,16.0,Kolkata
petrol,sedan,2,ford,ford aspire,2017,1056,1.2 ti-vct titanium,335000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,71762,wb12,1196,manual,16,11,10,23,7,18.16,86.8,112.0,14.0,Kolkata
diesel,suv,1,mahindra,mahindra tuv 300,2017,3755,t8,599000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,7,75000,wb08,1493,manual,10,11,11,23,4,18.49,100.0,240.0,15.0,Kolkata
petrol,sedan,1,maruti,maruti ciaz,2017,5727,1.4 at alpha,650000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,79000,wb02,1373,automatic,21,12,11,25,9,19.12,91.1,130.0,16.0,Kolkata
petrol,sedan,1,honda,honda city,2016,1213,i vtec sv,484999,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,38734,wb02,1497,manual,17,12,7,22,6,17.8,117.3,145.0,16.0,Kolkata
petrol,hatchback,1,maruti,maruti celerio,2022,8683,zxi plus bsvi,575000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,22000,wb50,998,manual,16,10,12,25,10,24.97,65.71,89.0,15.0,Kolkata
petrol,sedan,1,volkswagen,volkswagen vento,2017,6009,1.2 highline plus at 16 alloy,650000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,54000,wb02,1197,automatic,21,12,12,24,9,18.19,103.5,175.0,16.0,Kolkata
diesel,suv,1,renault,renault duster,2016,5050,85ps diesel rxz,450000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,50000,wb20,1461,manual,21,13,11,25,9,19.87,83.8,200.0,16.0,Kolkata
diesel,suv,1,honda,honda br-v,2016,1180,i-dtec s mt,625000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,7,68000,wb08,1498,manual,14,10,11,23,8,21.9,98.6,200.0,16.0,Kolkata
petrol,sedan,1,volkswagen,volkswagen vento,2017,5595,1.2 tsi highline plus at,650000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,54000,wb02,1197,automatic,23,12,13,28,9,18.19,103.2,175.0,15.0,Kolkata
petrol,hatchback,1,hyundai,hyundai i20,2019,6249,petrol magna,545000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,32337,wb02,1197,manual,13,9,5,23,6,18.6,81.86,170.553712,16.0,Kolkata
petrol,muv,1,maruti,maruti ertiga,2019,6697,vxi petrol,835000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,7,21873,wb12,1462,manual,14,9,8,26,7,19.34,103.0,138.0,16.0,Kolkata
petrol,hatchback,1,renault,renault kwid,2020,7435,climber 1.0 mt opt,415000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,17330,wb96,999,manual,12,8,9,22,9,21.74,67.0,91.0,16.0,Kolkata
petrol,sedan,1,honda,honda amaze,2020,1153,s i-vtec,545000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,28316,wb02,1198,manual,15,11,5,17,7,17.8,86.7,109.0,16.0,Kolkata
petrol,sedan,1,honda,honda city,2021,5627,i-vtec cvt v,975000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,19000,wb02,1497,automatic,26,11,11,28,9,18.0,117.6,145.0,15.0,Kolkata
petrol,suv,1,hyundai,hyundai venue,2021,7681,sx plus turbo dct,950000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,22000,wb02,998,automatic,23,12,18,35,11,18.15,118.35,172.0,16.0,Kolkata
diesel,suv,1,maruti,maruti vitara brezza,2019,4300,zdi plus,795000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,49000,wb20,1248,manual,22,11,15,27,9,24.3,88.5,200.0,16.0,Kolkata
diesel,muv,1,maruti,maruti ertiga,2017,5635,shvs vdi limited edition,725000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,7,48000,wb02,1248,manual,16,8,10,22,7,24.52,88.5,200.0,16.0,Kolkata
petrol,suv,1,ford,ford ecosport,2015,7352,1.5 petrol titanium plus,475000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,65000,wb02,1496,manual,22,13,19,34,9,15.9,120.69,149.0,16.0,Kolkata
petrol,suv,1,hyundai,hyundai creta,2018,5755,1.6 vtvt sx plus dual tone,799000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,51000,wb02,1591,manual,22,11,16,24,8,15.29,121.3,151.0,17.0,Kolkata
petrol,sedan,1,honda,honda city,2020,7265,zx cvt,990000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,32000,wb40,1497,automatic,27,12,14,29,9,17.4,117.6,145.0,16.0,Kolkata
petrol,sedan,1,toyota,toyota corolla altis,2014,2144,gl mt,625000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,34000,wb02,1798,manual,21,12,12,27,10,14.28,138.03,173.0,16.0,Kolkata
diesel,sedan,1,maruti,maruti ciaz,2017,4017,vdi plus shvs,550000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,65000,wb02,1248,manual,17,11,9,22,7,28.09,88.5,200.0,16.0,Kolkata
petrol,sedan,1,maruti,maruti ciaz,2015,7410,alpha bsvi,525000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,51000,wb02,1462,manual,18,9,15,23,10,20.65,103.25,138.0,16.0,Kolkata
petrol,suv,1,toyota,toyota urban cruiser,2022,7970,high,925000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,17000,wb06,1462,manual,24,12,17,28,11,17.03,103.26,170.553712,16.0,Kolkata
petrol,hatchback,1,renault,renault kwid,2019,5096,rxt optional,325000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,6971,wb20,799,manual,9,9,7,21,6,25.17,53.3,72.0,16.0,Kolkata
petrol,hatchback,1,toyota,toyota glanza,2023,10236,v,899000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,3000,wb08,1197,manual,20,13,17,30,10,22.35,88.5,113.0,16.0,Kolkata
petrol,hatchback,1,maruti,maruti alto 800,2018,3921,lxi,289000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,27447,wb14,796,manual,6,8,4,10,0,24.7,47.3,69.0,16.0,Kolkata
petrol,sedan,1,maruti,maruti swift dzire,2018,7077,vxi 1.2,499000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,22008,wb08,1197,manual,19,11,8,29,9,21.21,81.8,113.0,16.0,Kolkata
petrol,suv,1,hyundai,hyundai alcazar,2021,8457,platinum 7-seater,1650000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,7,9000,wb02,1999,manual,27,14,21,30,10,14.5,156.82,170.553712,18.0,Kolkata
petrol,sedan,1,hyundai,hyundai verna,2015,1832,1.6 sx vtvt,455000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,44000,wb02,1591,manual,16,11,9,25,5,17.01,121.3,154.9,16.0,Kolkata
petrol,suv,1,hyundai,hyundai creta,2016,1452,1.6 vtvt at sx plus,790000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,46000,wb02,1591,automatic,21,11,16,24,8,13.0,121.3,151.0,17.0,Kolkata
diesel,suv,1,ford,ford ecosport,2018,897,1.5 tdci trend plus be bsiv,599000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,60000,wb08,1498,manual,14,11,12,21,6,22.77,98.59,205.0,16.0,Kolkata
petrol,sedan,1,toyota,toyota yaris,2018,7282,vx cvt,799000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,37000,wb02,1496,automatic,26,13,17,32,11,17.8,105.94,140.0,16.0,Kolkata
diesel,suv,1,audi,audi q5,2017,113,30 tdi quattro premium plus,2150000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,40000,wb02,1968,automatic,22,12,19,29,7,14.16,174.3,380.0,17.0,Kolkata
petrol,hatchback,1,maruti,maruti baleno,2020,3963,1.2 sigma,575000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,9000,wb08,1197,manual,8,9,5,22,0,21.4,83.1,115.0,16.0,Kolkata
petrol,suv,1,hyundai,hyundai creta,2016,1449,1.6 vtvt s,599000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,52000,wb02,1591,manual,15,10,9,23,8,15.29,121.3,151.0,16.0,Kolkata
petrol,hatchback,1,maruti,maruti baleno,2017,3962,1.2 delta,465000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,30400,wb02,1197,manual,11,10,12,24,8,21.4,83.1,115.0,16.0,Kolkata
petrol,suv,1,hyundai,hyundai venue,2021,7849,sx plus turbo dct dt,950000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,29000,wb08,998,automatic,22,12,18,34,9,18.15,118.35,171.6,16.0,Kolkata
diesel,sedan,1,mercedes-benz,mercedes-benz e-class,2020,7579,exclusive e 220d,5541000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,20000,wb92,1950,automatic,31,15,13,37,9,16.1,191.7,400.0,17.0,Kolkata
petrol,sedan,1,honda,honda city,2020,7905,zx cvt,990000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,32000,wb30,1498,automatic,27,12,15,35,10,18.3,119.35,145.0,16.0,Kolkata
petrol,hatchback,1,hyundai,hyundai grand i10,2014,1550,asta option,350000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,45000,wb02,1197,manual,13,10,12,21,4,18.9,82.0,114.0,14.0,Kolkata
diesel,suv,1,ford,ford endeavour,2018,916,3.2 titanium at 4x4,2290000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,7,84000,wb12,3198,automatic,20,12,19,32,9,10.91,197.0,470.0,18.0,Kolkata
diesel,sedan,1,honda,honda city,2014,1208,i dtec sv,470000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,48000,wb02,1498,manual,17,12,7,22,6,26.0,98.6,200.0,16.0,Kolkata
petrol,sedan,1,honda,honda amaze,2016,1156,sx i vtec,395000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,49000,wb02,1198,manual,16,12,8,22,7,17.8,86.7,109.0,16.0,Kolkata
petrol,sedan,1,toyota,toyota corolla altis,2010,2153,gl,275000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,70000,wb06,1798,manual,16,9,9,17,9,14.53,138.1,173.0,15.0,Kolkata
diesel,sedan,1,hyundai,hyundai verna,2012,1817,1.6 sx,349000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,65000,wb26,1582,manual,14,11,10,23,8,22.32,126.32,259.8,16.0,Kolkata
diesel,suv,1,tata,tata nexon,2019,6500,1.5 revotorq xma,725000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,58000,wb24,1497,automatic,10,11,6,22,6,21.5,108.5,260.0,16.0,Kolkata
diesel,hatchback,1,maruti,maruti baleno,2018,3965,1.3 sigma,440000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,64000,wb24,1248,manual,8,9,5,22,0,27.39,74.0,190.0,16.0,Kolkata
petrol,suv,1,mercedes-benz,mercedes-benz gla class,2016,4647,200 sport edition,1650000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,35000,wb02,1991,automatic,21,14,16,28,7,13.7,183.0,300.0,18.0,Kolkata
petrol,sedan,1,honda,honda amaze,2016,1165,sx i-vtec,380000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,50000,wb02,1198,manual,15,9,7,21,3,18.0,86.7,109.0,16.0,Kolkata
petrol,hatchback,1,hyundai,hyundai grand i10,2018,5602,1.2 kappa magna bsiv,475000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,12000,wb26,1197,manual,13,8,8,23,6,18.9,81.86,170.553712,16.0,Kolkata
petrol,sedan,1,maruti,maruti swift dzire,2016,7077,vxi 1.2,450000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,50000,wb20,1197,manual,19,11,8,29,9,21.21,81.8,113.0,16.0,Kolkata
diesel,suv,1,renault,renault duster,2016,5050,85ps diesel rxz,465000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,58000,wb02,1461,manual,21,13,11,25,9,19.87,83.8,200.0,16.0,Kolkata
diesel,sedan,2,audi,audi a4,2012,30,new  2.0 tdi multitronic,950000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,50000,wb06,1968,automatic,19,12,10,25,8,15.2,140.8,320.0,16.0,Kolkata
petrol,hatchback,1,maruti,maruti alto 800,2020,7277,vxi plus bsvi,325000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,16000,wb90,796,manual,6,6,5,17,7,22.05,47.33,69.0,16.0,Kolkata
petrol,hatchback,2,volkswagen,volkswagen polo,2010,1958,petrol highline 1.2l,199000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,75000,wb06,1198,manual,11,12,12,16,7,16.47,73.9,110.0,15.0,Kolkata
petrol,sedan,1,ford,ford fiesta,2010,990,1.6 sxi abs duratec,195000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,28000,wb06,1596,manual,0,0,0,0,0,15.3,103.11962880475131,170.553712,15.0,Kolkata
petrol,suv,1,hyundai,hyundai creta,2018,1449,1.6 vtvt s,725000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,55000,wb02,1591,manual,15,10,9,23,8,15.29,121.3,151.0,16.0,Kolkata
diesel,hatchback,1,maruti,maruti baleno,2018,3965,1.3 sigma,455000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,54000,wb18,1248,manual,8,9,5,22,0,27.39,74.0,190.0,16.0,Kolkata
petrol,hatchback,1,honda,honda jazz,2016,1339,1.2 v i vtec,399000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,55000,wb02,1199,manual,13,12,12,22,9,18.7,88.7,110.0,15.0,Kolkata
petrol,suv,1,hyundai,hyundai venue,2021,7681,sx plus turbo dct,950000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,29000,wb02,998,automatic,23,12,18,35,11,18.15,118.35,172.0,16.0,Kolkata
petrol,sedan,1,hyundai,hyundai verna,2015,1841,1.4 vtvt,399000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,48000,wb02,1396,manual,12,8,5,18,2,17.43,105.5,135.3,16.0,Kolkata
petrol,muv,1,honda,honda mobilio,2014,1364,s i-vtec,450000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,7,45000,wb16,1497,manual,14,11,6,16,5,17.3,117.3,145.0,16.0,Kolkata
petrol,suv,1,tata,tata nexon,2021,7384,xm bsvi,740000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,21000,wb02,1199,manual,10,10,8,22,7,17.33,118.35,170.0,16.0,Kolkata
petrol,sedan,1,hyundai,hyundai verna,2013,1832,1.6 sx vtvt,325000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,52000,wb02,1591,manual,16,11,9,25,5,17.01,121.3,154.9,16.0,Kolkata
petrol,sedan,1,hyundai,hyundai xcent,2019,5786,1.2 vtvt sx option,499000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,39000,wb24,1197,manual,24,11,12,29,7,20.14,81.86,170.553712,15.0,Kolkata
petrol,muv,1,honda,honda mobilio,2014,1364,s i-vtec,450000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,7,55000,wb12,1497,manual,14,11,6,16,5,17.3,117.3,145.0,16.0,Kolkata
diesel,muv,1,toyota,toyota innova crysta,2017,7315,2.4 zx mt,1750000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,7,53000,wb02,2393,manual,26,15,18,33,11,13.68,147.51,343.0,17.0,Kolkata
petrol,suv,1,hyundai,hyundai venue,2022,9155,sx bsvi,935000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,9000,wb02,1197,manual,18,12,16,30,10,0.0,81.8,113.8,16.0,Kolkata
