ft,bt,ownerNo,oem,model,modelYear,centralVariantId,variantName,price,trendingText,Insurance Validity,Seats,Kms Driven,RTO,Engine Displacement,Transmission,Comfort & Convenience,Interior,Exterior,Safety,Entertainment & Communication,Mileage,Max Power,Torque,Wheel Size,city
diesel,suv,1,renault,renault duster,2014,5052,110ps diesel rxz,500000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,120000,uk06,1461,manual,15,9,11,22,7,19.01,108.45,248.0,16.0,Delhi
cng,hatchback,1,maruti,maruti wagon r,2015,4312,lxi cng,280000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,70000,up14,998,manual,8,7,6,14,1,26.6,58.16,77.0,16.0,Delhi
petrol,sedan,3,honda,honda city,2009,1245,1.5 s mt,114999,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,90000,dl4c,1497,manual,17,10,8,20,5,17.0,118.59014423076923,198.9501258327165,15.0,Delhi
diesel,suv,1,ford,ford ecosport,2018,6093,1.5 diesel titanium bsiv,600000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,70000,hr26,1498,manual,17,12,12,27,9,23.0,98.96,205.0,16.0,Delhi
diesel,suv,1,tata,tata harrier,2021,7423,xz plus bsvi,1650000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,70000,up16,1956,manual,17,15,16,26,11,16.35,167.67,350.0,17.0,Delhi
petrol,suv,2,hyundai,hyundai venue,2021,7675,sx turbo,852999,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",zero dep,5,14445,up32,998,manual,20,12,18,29,10,18.27,118.35,172.0,16.0,Delhi
petrol,suv,2,tata,tata nexon,2019,6364,1.2 revotron xza plus,861000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",zero dep,5,29847,hr26,1198,automatic,17,12,10,24,8,17.0,108.5,170.0,16.0,Delhi
petrol,sedan,2,volkswagen,volkswagen vento,2011,2008,petrol highline,275000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,80000,unknown,1598,manual,17,12,10,18,7,15.04,103.6,153.0,15.0,Delhi
petrol,hatchback,1,hyundai,hyundai grand i10,2014,1544,at asta,418000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,88443,dl1c,1197,automatic,16,11,14,17,7,18.9,82.0,114.0,14.0,Delhi
petrol,hatchback,2,hyundai,hyundai i10,2011,1568,magna,190000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,82892,dl08,1197,manual,10,7,3,10,0,20.36,78.9,111.7,13.0,Delhi
diesel,suv,1,mahindra,mahindra thar,2023,8076,lx 4-str hard top diesel at bsvi,1850000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,4,14500,hr26,2184,automatic,12,10,7,24,9,0.0,130.0,300.0,18.0,Delhi
petrol,hatchback,1,hyundai,hyundai i20 active,2015,1665,1.2 sx,519000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,59549,dl8c,1197,manual,18,11,14,24,8,17.19,81.86,114.73,16.0,Delhi
cng,hatchback,1,maruti,maruti wagon r,2015,4312,lxi cng,320000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,70000,unknown,998,manual,8,7,6,14,1,26.6,58.16,77.0,16.0,Delhi
cng,hatchback,2,maruti,maruti wagon r,2019,6838,cng lxi bsiv,501000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",zero dep,5,64228,hr26,998,manual,7,7,4,19,0,33.54,67.04,90.0,16.0,Delhi
petrol,hatchback,1,maruti,maruti swift,2022,8378,vxi bsvi,700000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,10000,unknown,1197,manual,11,7,7,26,6,22.38,88.5,113.0,16.0,Delhi
diesel,suv,2,ford,ford ecosport,2018,6093,1.5 diesel titanium bsiv,600000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,60000,dl1c,1498,manual,17,12,12,27,9,23.0,98.96,205.0,16.0,Delhi
petrol,suv,1,tata,tata nexon,2018,6499,1.2 revotron xma,675000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,32000,hr26,1198,automatic,10,11,6,22,6,17.0,108.5,170.0,16.0,Delhi
petrol,hatchback,1,maruti,maruti swift,2019,7083,lxi,550000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,20000,dl5c,1197,manual,8,8,5,24,0,21.21,81.8,113.0,16.0,Delhi
cng,hatchback,1,maruti,maruti wagon r,2016,6838,cng lxi bsiv,345000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,65000,dl6c,998,manual,7,7,4,19,0,33.54,67.04,90.0,16.0,Delhi
cng,hatchback,1,maruti,maruti wagon r,2021,6839,cng lxi opt bsiv,541000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,23900,dl3c,998,manual,7,7,4,21,0,33.54,67.04,90.0,16.0,Delhi
petrol,hatchback,1,maruti,maruti alto k10,2023,9268,vxi bsvi,430000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,2900,dl9c,998,manual,7,6,5,21,6,24.39,65.71,89.0,16.0,Delhi
petrol,suv,1,hyundai,hyundai venue,2022,9153,s bsvi,860000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,15000,dl10,1197,manual,12,9,8,29,9,0.0,81.8,113.8,16.0,Delhi
petrol,hatchback,1,hyundai,hyundai santro,2022,7459,sportz,530000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,11200,dl11,1086,manual,12,9,7,22,11,20.3,68.05,99.0,16.0,Delhi
electric,suv,1,tata,tata nexon ev prime,2023,7279,xz plus lux,1423000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,17000,hr98,0,automatic,21,9,18,21,10,0.0,127.0,245.0,16.0,Delhi
petrol,suv,1,kia,kia sonet,2023,8004,htk plus turbo imt bsvi,1070000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,1900,hr98,998,manual,15,9,15,30,10,18.2,118.36,172.0,16.0,Delhi
petrol,hatchback,1,hyundai,hyundai i10,2010,1568,magna,173000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,70098,up14,1197,manual,10,7,3,10,0,20.36,78.9,111.7,13.0,Delhi
petrol,suv,1,nissan,nissan magnite,2021,8128,xv bsvi,707000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,30498,hr72,999,manual,22,13,18,34,11,18.75,71.02,96.0,16.0,Delhi
petrol,sedan,1,honda,honda amaze,2021,8557,vx cvt bsvi,819999,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,33000,dl2c,1199,automatic,19,11,15,26,12,18.3,88.5,110.0,15.0,Delhi
petrol,suv,1,renault,renault kiger,2021,8370,rxz turbo dt,827999,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,7243,dl14,999,manual,18,11,15,25,12,20.5,98.63,160.0,16.0,Delhi
petrol,suv,1,maruti,maruti brezza,2023,9184,zxi dt bsvi,1255000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,7867,hr35,1462,manual,18,11,19,26,12,19.89,101.65,136.8,16.0,Delhi
diesel,suv,2,maruti,maruti vitara brezza,2018,4303,zdi plus dual tone,690000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,110000,unknown,1248,manual,22,11,15,27,9,24.3,88.5,200.0,16.0,Delhi
petrol,muv,1,renault,renault triber,2022,7419,rxl bsvi,616000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,7,49650,dl3c,999,manual,9,10,5,23,5,20.0,71.01,96.0,16.0,Delhi
diesel,suv,1,tata,tata new safari,2022,8385,xz plus 6 str adventure edition bsvi,2099000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,6,5301,up14,1956,manual,19,15,17,27,11,16.14,167.67,350.0,18.0,Delhi
petrol,suv,1,hyundai,hyundai venue,2019,6891,s turbo bsiv,800000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,21366,dl10,998,manual,13,9,8,26,7,18.27,118.35,171.6,16.0,Delhi
diesel,suv,1,jeep,jeep compass,2021,8312,model s 4x4 diesel at bsvi,2450000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,40099,hr26,1956,automatic,25,13,23,39,13,14.9,167.67,350.0,18.0,Delhi
diesel,sedan,1,ford,ford aspire,2015,1054,1.5 tdci titanium plus,315000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,100000,up16,1498,manual,18,11,10,23,8,25.83,99.0,215.0,14.0,Delhi
diesel,sedan,1,ford,ford aspire,2015,1054,1.5 tdci titanium plus,315000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,100000,up16,1498,manual,18,11,10,23,8,25.83,99.0,215.0,14.0,Delhi
petrol,sedan,1,honda,honda city,2015,1280,i vtec vx,650000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,48000,dl08,1497,manual,18,12,9,23,4,17.4,117.3,145.0,15.0,Delhi
diesel,suv,1,mercedes-benz,mercedes-benz gle,2020,6732,300d bsvi,7800000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,29000,hp38,1950,automatic,32,17,20,38,9,0.0,241.38,500.0,19.0,Delhi
cng,hatchback,1,maruti,maruti wagon r,2017,4312,lxi cng,310000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,120000,up14,998,manual,8,7,6,14,1,26.6,58.16,77.0,16.0,Delhi
petrol,suv,1,tata,tata nexon,2019,6364,1.2 revotron xza plus,825000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,58000,hr26,1198,automatic,17,12,10,24,8,17.0,108.5,170.0,16.0,Delhi
petrol,sedan,1,honda,honda amaze,2016,1153,s i-vtec,484999,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,58000,dl03,1198,manual,15,11,5,17,7,17.8,86.7,109.0,16.0,Delhi
petrol,sedan,1,honda,honda amaze,2015,1168,s i-vtech,350000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,50000,dl3c,1198,manual,15,11,5,16,5,18.0,86.7,109.0,16.0,Delhi
petrol,sedan,1,honda,honda amaze,2019,1159,vx cvt i-vtec,795000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,32000,hr26,1199,automatic,16,12,9,22,7,18.1,88.7,110.0,14.0,Delhi
diesel,sedan,1,bmw,bmw 3 series,2020,7103,320d luxury line,4090000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,9900,hr98,1995,automatic,29,15,13,34,14,20.37,187.74,400.0,17.0,Delhi
petrol,hatchback,1,maruti,maruti swift,2017,4174,lxi optional-o,470000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,3721,dl5c,1197,manual,8,9,4,21,0,20.4,83.11,113.0,16.0,Delhi
petrol,hatchback,1,hyundai,hyundai grand i10 nios,2020,7091,sportz,625000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,16564,dl10,1197,manual,15,11,12,24,10,20.7,81.86,198.9501258327165,14.0,Delhi
diesel,suv,1,bmw,bmw x5,2019,6940,xdrive 30d xline,7290000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,34000,dl8c,2993,automatic,31,14,23,38,13,13.38,261.5,620.0,20.0,Delhi
petrol,suv,1,tata,tata punch,2022,8660,creative bsvi,794000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,15992,hr14,1199,manual,14,13,15,20,10,20.09,86.63,115.0,16.0,Delhi
petrol,hatchback,1,maruti,maruti alto k10,2015,3946,vxi,266000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,91380,hr26,998,manual,9,9,6,19,5,23.95,67.05,90.0,16.0,Delhi
petrol,sedan,1,mercedes-benz,mercedes-benz cla,2017,5518,200 cgi sport,2390000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,50000,dl6c,1991,automatic,24,13,15,28,9,15.04,183.0,300.0,17.0,Delhi
petrol,hatchback,2,maruti,maruti alto k10,2017,10332,vxi,296000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,47231,dl5c,998,manual,7,6,5,20,6,24.39,65.71,89.0,16.0,Delhi
diesel,suv,1,toyota,toyota fortuner,2018,7616,2.8 2wd at,3090000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,7,20500,hr26,2755,automatic,31,12,19,35,10,12.9,174.5,450.0,17.0,Delhi
diesel,suv,1,maruti,maruti vitara brezza,2018,4298,vdi option,607000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,89908,hr51,1248,manual,11,9,6,22,9,24.3,88.5,200.0,16.0,Delhi
diesel,suv,1,mercedes-benz,mercedes-benz glc,2018,4649,220,4000000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,60000,up16,2143,automatic,25,14,19,30,9,17.9,170.0,400.0,18.0,Delhi
diesel,suv,1,bmw,bmw x1,2018,338,sdrive 20d xline,2750000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,34000,hr26,1995,automatic,29,15,17,36,9,20.68,188.0,400.0,17.0,Delhi
petrol,hatchback,1,toyota,toyota glanza,2022,8901,s bsvi,740000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,30000,dl3c,1197,manual,11,11,12,25,9,22.35,88.5,113.0,16.0,Delhi
diesel,hatchback,1,fiat,fiat punto,2013,5277,1.3 active,114999,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,120000,unknown,1248,manual,7,9,5,12,4,20.3,75.0,197.0,14.0,Delhi
petrol,hatchback,1,hyundai,hyundai i10,2010,1589,era 1.1,167000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,99100,dl10,1086,manual,6,7,3,11,0,19.81,68.05,99.04,16.0,Delhi
petrol,suv,1,jeep,jeep compass,2019,5934,1.4 limited,1475000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,22000,up80,1368,automatic,14,12,16,23,8,16.0,160.0,250.0,17.0,Delhi
diesel,suv,1,bmw,bmw x1,2017,335,sdrive20d expedition,1995000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,22120,up14,1995,automatic,27,14,16,36,9,20.68,188.0,400.0,17.0,Delhi
diesel,suv,1,mahindra,mahindra xuv500,2020,7798,w5,1265000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,7,30120,hr26,2179,manual,16,10,12,22,7,0.0,152.87,360.0,16.0,Delhi
petrol,muv,1,renault,renault triber,2023,8400,rxz easy-r amt dual tone bsvi,835000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,7,4000,hr98,999,automatic,16,11,11,26,8,18.2,71.01,96.0,16.0,Delhi
diesel,suv,1,hyundai,hyundai venue,2021,7686,sx opt dual tone diesel,1095000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,14800,ch01,1493,manual,25,12,20,35,9,23.7,98.6,198.9501258327165,16.0,Delhi
petrol,sedan,1,honda,honda civic,2020,7742,zx,1950000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,8120,dl3c,1799,automatic,25,13,15,35,10,16.5,139.46,174.0,17.0,Delhi
petrol,hatchback,1,hyundai,hyundai i20,2012,1646,magna,309000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,54650,dl7c,1197,manual,10,9,8,15,6,18.5,82.85,113.7,14.0,Delhi
petrol,hatchback,1,hyundai,hyundai i10,2010,1587,magna 1.1,204999,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,99343,dl7c,1086,manual,9,7,3,12,0,19.81,68.05,99.04,16.0,Delhi
diesel,suv,1,jeep,jeep compass,2020,7659,2.0 longitude option,1698999,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,22800,hr26,1956,manual,14,11,16,22,8,17.1,170.0,350.0,17.0,Delhi
petrol,hatchback,2,maruti,maruti wagon r,2014,4309,lxi bs iv,303000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,37961,up16,998,manual,8,7,6,14,1,20.51,67.04,90.0,16.0,Delhi
petrol,hatchback,2,maruti,maruti alto k10,2016,10332,vxi,264000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,76751,dl8c,998,manual,7,6,5,20,6,24.39,65.71,89.0,16.0,Delhi
petrol,suv,1,mahindra,mahindra scorpio n,2022,9241,z8l 6 str at bsvi,2395000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,6,6000,dl8c,1997,automatic,16,13,20,21,10,0.0,200.0,380.0,18.0,Delhi
petrol,suv,1,mg,mg astor,2021,8665,savvy turbo at bsvi,1541000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,24788,dl12,1349,automatic,24,10,23,39,12,14.34,138.08,220.0,17.0,Delhi
petrol,suv,2,mitsubishi,mitsubishi outlander,2010,3427,2.4,400000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,90000,unknown,2360,automatic,19,12,16,24,5,11.3,118.59014423076923,226.0,16.0,Delhi
petrol,hatchback,1,maruti,maruti alto k10,2017,10332,vxi,308000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,70036,dl3c,998,manual,7,6,5,20,6,24.39,65.71,89.0,16.0,Delhi
diesel,suv,2,mahindra,mahindra xuv500,2019,6033,w9 2wd,1000000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,7,45500,up32,2179,manual,23,11,16,25,8,16.0,138.0,330.0,17.0,Delhi
petrol,suv,1,audi,audi q5,2022,7890,premium plus bsvi,5700000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,16000,up16,1984,automatic,1,3,19,5,0,13.47,245.59,370.0,19.0,Delhi
petrol,hatchback,1,hyundai,hyundai i20,2012,1642,1.2 sportz,240000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,75000,unknown,1197,manual,14,12,9,17,4,17.0,118.59014423076923,198.9501258327165,14.0,Delhi
petrol,sedan,1,mercedes-benz,mercedes-benz s-class,2012,4725,s 350 l,2450000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,19000,hr12,3498,automatic,20,12,19,26,7,10.13,364.9,345.0,17.0,Delhi
diesel,hatchback,2,mercedes-benz,mercedes-benz a class,2014,4530,a180 cdi,1290000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,40000,dl10,2143,automatic,20,14,14,30,9,20.0,107.3,250.0,17.0,Delhi
petrol,sedan,1,jaguar,jaguar xe,2019,5001,portfolio,3250000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,20000,hr26,1999,automatic,27,14,11,34,10,13.5,246.74,365.0,17.0,Delhi
petrol,sedan,2,honda,honda city,2013,1265,v at,440000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,61000,dl4c,1497,automatic,14,6,8,18,5,15.6,116.3,146.0,15.0,Delhi
diesel,muv,1,toyota,toyota innova,2013,2384,2.5 gx (diesel) 7 seater bs iv,670000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,7,126000,dl5c,2494,manual,11,9,4,13,3,12.99,100.0,200.0,15.0,Delhi
