ft,bt,ownerNo,oem,model,modelYear,centralVariantId,variantName,price,trendingText,Insurance Validity,Seats,Kms Driven,RTO,Engine Displacement,Transmission,Comfort & Convenience,Interior,Exterior,Safety,Entertainment & Communication,Mileage,Max Power,Torque,Wheel Size,city
diesel,suv,3,mercedes-benz,mercedes-benz m-class,2011,4659,ml 350 4matic,1200000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,100000,unknown,2987.0,automatic,19,12,15,28,7,0.0,99.41238029146426,510.0,19.0,Hyderabad
petrol,hatchback,1,maruti,maruti s-presso,2019,7178,vxi opt 2019-2022,392000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,99003,ts07,998.0,manual,6,6,5,21,6,21.7,67.05,90.0,16.0,Hyderabad
petrol,hatchback,1,maruti,maruti s-presso,2019,7178,vxi opt 2019-2022,401000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,76003,ts35,998.0,manual,6,6,5,21,6,21.7,67.05,90.0,16.0,Hyderabad
diesel,suv,1,audi,audi q5,2017,112,30 tdi quattro premium,4200000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,70000,unknown,1968.0,automatic,22,12,17,29,7,14.16,174.3,380.0,17.0,Hyderabad
petrol,hatchback,3,maruti,maruti baleno,2017,3969,1.2 zeta,581000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,101863,ts08,1197.0,manual,13,12,13,27,8,21.4,83.1,115.0,16.0,Hyderabad
diesel,sedan,1,volkswagen,volkswagen vento,2018,1996,1.5 tdi highline at,909000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,107344,ts15,1498.0,automatic,23,12,13,25,9,22.15,108.6,250.0,15.0,Hyderabad
diesel,suv,3,mercedes-benz,mercedes-benz m-class,2011,4659,ml 350 4matic,2400000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,100000,unknown,2987.0,automatic,19,12,15,28,7,0.0,99.41238029146426,510.0,19.0,Hyderabad
petrol,hatchback,1,hyundai,hyundai grand i10,2018,5607,1.2 kappa asta,543000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,56129,ts13,1197.0,manual,19,11,14,24,7,18.9,81.86,173.80562174236783,14.0,Hyderabad
diesel,muv,1,maruti,maruti ertiga,2019,4045,shvs zdi plus,1100000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,7,70599,ts29,1248.0,manual,18,11,12,26,10,24.52,88.5,200.0,15.0,Hyderabad
diesel,sedan,1,honda,honda amaze,2018,6422,v cvt diesel bsiv,743000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,97208,ts08,1498.0,automatic,17,12,10,27,8,23.8,78.9,160.0,16.0,Hyderabad
petrol,sedan,2,skoda,skoda rapid,2020,7838,1.0 tsi style,997000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,53509,ts08,999.0,manual,19,12,17,25,9,18.97,108.62,173.80562174236783,16.0,Hyderabad
diesel,suv,1,jeep,jeep compass,2017,5933,2.0 sport,1599000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,52000,ts07,1956.0,manual,12,11,12,22,8,17.1,170.0,350.0,16.0,Hyderabad
petrol,hatchback,1,hyundai,hyundai i20,2021,8153,sportz bsvi,811000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,97621,ts01,1197.0,manual,21,10,12,33,11,21.0,81.8,114.74,16.0,Hyderabad
petrol,hatchback,1,hyundai,hyundai i10,2009,1589,era 1.1,250000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,113000,ap28,1086.0,manual,6,7,3,11,0,19.81,68.05,99.04,16.0,Hyderabad
diesel,muv,1,toyota,toyota innova,2008,2301,2.5 g4 diesel 8-seater,650000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,8,152000,ap21,2494.0,manual,14,9,6,11,2,12.8,102.0,20.4,15.0,Hyderabad
diesel,suv,1,maruti,maruti sx4 s cross,2018,6026,zeta ddis 200 sh,975000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,78000,ts09,1248.0,manual,20,11,14,28,8,25.1,88.5,200.0,16.0,Hyderabad
diesel,sedan,1,audi,audi a4,2011,5289,2.0 tdi,1199000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,93000,ap10,1968.0,automatic,18,12,13,28,6,16.55,147.51,320.0,16.0,Hyderabad
petrol,sedan,1,mercedes-benz,mercedes-benz s-class,2001,5614,320 l,999000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,48000,ap09,2987.0,manual,20,12,14,26,7,13.0,210.0,50.0,17.0,Hyderabad
diesel,muv,1,chevrolet,chevrolet enjoy,2013,510,tcdi ltz 7 seater,525000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,7,55000,ap29,1248.0,manual,12,12,12,19,6,18.2,73.8,172.5,14.0,Hyderabad
diesel,sedan,1,maruti,maruti swift dzire,2012,4227,vdi,420000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,131852,ap05,1248.0,manual,12,8,6,14,4,19.3,73.9,190.0,14.0,Hyderabad
petrol,hatchback,1,maruti,maruti swift,2021,7084,vxi,600000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,20000,ts08,1197.0,manual,13,10,6,28,7,21.21,81.8,113.0,16.0,Hyderabad
diesel,suv,1,renault,renault duster,2019,5051,110ps diesel rxz,996000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,44416,ts06,1461.0,manual,21,13,11,25,9,19.6,108.45,245.0,16.0,Hyderabad
petrol,hatchback,3,honda,honda brio,2012,1203,s mt,311000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,69408,ap09,1198.0,manual,10,8,5,16,3,19.4,86.8,109.0,16.0,Hyderabad
petrol,suv,1,volkswagen,volkswagen taigun,2022,8610,1.0 tsi topline bsvi,1700000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,10000,ts08,999.0,manual,23,12,23,32,12,20.08,113.98,178.0,17.0,Hyderabad
petrol,hatchback,2,maruti,maruti baleno,2016,3969,1.2 zeta,572000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,78911,ts07,1197.0,manual,13,12,13,27,8,21.4,83.1,115.0,16.0,Hyderabad
petrol,hatchback,1,datsun,datsun go,2017,7852,t,307000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",zero dep,5,85298,ts08,1198.0,manual,12,8,7,25,9,19.02,67.05,104.0,16.0,Hyderabad
petrol,sedan,1,honda,honda city,2014,1274,i vtec s,454000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,60529,ts09,1497.0,manual,12,9,5,21,3,17.4,117.3,145.0,16.0,Hyderabad
diesel,sedan,2,skoda,skoda rapid,2017,5497,1.5 tdi style bsiv,775000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,115276,ts03,1498.0,manual,24,13,13,29,7,21.13,108.6,250.0,16.0,Hyderabad
diesel,suv,1,maruti,maruti vitara brezza,2019,6391,vdi amt,850000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,60000,ts08,1248.0,automatic,11,9,8,25,9,24.3,88.5,200.0,16.0,Hyderabad
petrol,suv,1,renault,renault duster,2020,7702,rxe,907000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,30241,ts09,1498.0,manual,6,8,5,22,0,16.42,104.55,142.0,16.0,Hyderabad
petrol,hatchback,1,hyundai,hyundai santro,2019,6667,sportz bsiv,509000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,24197,ts10,1086.0,manual,14,8,9,22,7,20.3,68.0,99.0,16.0,Hyderabad
petrol,suv,1,mercedes-benz,mercedes-benz gla,2022,7269,200 bsvi,4800000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,20000,ts09,1332.0,automatic,29,15,22,37,14,0.0,160.92,250.0,18.0,Hyderabad
petrol,hatchback,1,hyundai,hyundai i20 n line,2021,8582,n6 imt dual tone bsvi,940000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,44981,ts07,998.0,manual,19,12,15,29,11,20.0,118.41,172.0,16.0,Hyderabad
diesel,hatchback,2,nissan,nissan micra,2011,3302,diesel xv premium,227000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,85497,ap28,1461.0,manual,8,8,9,11,4,23.08,63.1,160.0,15.0,Hyderabad
petrol,suv,1,audi,audi q5,2022,8699,technology bsvi,6200000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,20000,ts09,1984.0,automatic,4,4,19,6,8,13.47,245.59,370.0,19.0,Hyderabad
petrol,hatchback,1,maruti,maruti baleno,2019,3962,1.2 delta,650000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,30000,ts08,1197.0,manual,11,10,12,24,8,21.4,83.1,115.0,16.0,Hyderabad
diesel,hatchback,1,maruti,maruti swift,2017,6236,ddis vdi,580000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,80000,ts09,1248.0,manual,12,10,6,24,7,28.4,74.0,190.0,16.0,Hyderabad
petrol,hatchback,1,honda,honda brio,2017,5455,1.2 vx at,595000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,41000,ts09,1198.0,automatic,10,10,11,21,7,16.5,86.8,109.0,14.0,Hyderabad
diesel,suv,1,hyundai,hyundai creta,2017,1444,1.6 crdi at sx plus,1100000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,73000,ts09,1582.0,automatic,21,11,16,24,8,17.01,126.2,259.9,17.0,Hyderabad
petrol,sedan,1,maruti,maruti swift dzire,2022,7709,vxi bsvi,770000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,40000,ts08,1197.0,manual,15,10,9,25,8,22.41,88.5,113.0,16.0,Hyderabad
petrol,hatchback,1,maruti,maruti swift,2018,6326,zxi 2018,695000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,27000,ts07,1197.0,manual,14,12,10,26,7,22.0,81.8,113.0,15.0,Hyderabad
petrol,hatchback,3,tata,tata tiago,2018,2983,1.2 revotron xz,496000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,57380,ts08,1199.0,manual,14,12,13,24,8,23.84,84.0,114.0,14.0,Hyderabad
diesel,sedan,1,hyundai,hyundai elantra,2018,5378,1.6 sx option at,1261000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,81334,ts07,1582.0,automatic,28,12,11,32,7,18.23,126.2,259.88,16.0,Hyderabad
cng,sedan,1,maruti,maruti swift dzire,2022,8885,vxi cng bsvi,875000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,70000,ts08,1197.0,manual,15,10,9,25,8,31.12,76.43,98.5,16.0,Hyderabad
diesel,suv,1,tata,tata nexon,2021,9982,xm diesel,927999,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,32483,ts12,1497.0,manual,10,10,8,22,7,23.22,113.42,260.0,16.0,Hyderabad
diesel,suv,2,maruti,maruti vitara brezza,2016,4299,zdi,803999,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,71220,ts13,1248.0,manual,16,11,12,25,9,24.3,88.5,200.0,16.0,Hyderabad
petrol,suv,1,kia,kia sonet,2021,8006,htx turbo imt bsvi,1100000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",not available,5,17459,ga03,998.0,manual,18,12,16,30,9,18.2,118.36,172.0,16.0,Hyderabad
petrol,suv,1,maruti,maruti brezza,2023,10389,zxi,1275000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,6517,ts08,1462.0,manual,18,11,18,25,12,17.38,101.65,136.8,16.0,Hyderabad
diesel,suv,1,hyundai,hyundai creta,2018,8978,1.4 e plus crdi,950000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,70427,ts08,1396.0,manual,18,10,6,28,0,22.1,88.7,219.7,16.0,Hyderabad
petrol,hatchback,1,maruti,maruti alto k10,2018,3954,vxi ags optional,400000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,52306,ts07,998.0,automatic,8,8,5,17,5,23.95,67.1,90.0,16.0,Hyderabad
diesel,sedan,1,volkswagen,volkswagen vento,2015,2042,1.5 tdi highline at,550000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,111670,ts08,1498.0,automatic,15,12,8,20,4,21.21,103.2,250.0,15.0,Hyderabad
petrol,hatchback,1,maruti,maruti wagon r,2019,6740,vxi,475000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,40000,ts10,998.0,manual,9,9,5,25,6,21.79,67.05,90.0,16.0,Hyderabad
diesel,hatchback,1,hyundai,hyundai i20 active,2017,1664,1.4 sx,720000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,67000,ts08,1396.0,manual,18,11,14,24,7,21.19,88.73,220.0,16.0,Hyderabad
diesel,sedan,1,bmw,bmw 5 series,2018,250,520d luxury line,4050000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,77000,ts08,1995.0,automatic,29,15,20,37,13,20.37,187.74,400.0,16.0,Hyderabad
diesel,suv,1,bmw,bmw x5,2016,366,xdrive 30d design pure experience 5 seater,3875000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,71000,ts08,2993.0,automatic,26,15,18,33,12,15.97,258.0,560.0,19.0,Hyderabad
petrol,sedan,3,honda,honda city,2012,1270,e,417000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,88471,ap10,1497.0,manual,10,6,7,17,5,16.8,116.3,146.0,15.0,Hyderabad
diesel,hatchback,1,hyundai,hyundai grand i10,2018,5598,1.2 crdi sportz,532000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,88479,ts07,1186.0,manual,16,9,12,24,7,24.0,73.97,173.80562174236783,16.0,Hyderabad
petrol,muv,1,maruti,maruti xl6,2020,7030,zeta,1150000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,6,39000,ts08,1462.0,manual,23,12,18,29,11,19.01,103.2,173.80562174236783,16.0,Hyderabad
diesel,sedan,1,volkswagen,volkswagen vento,2018,1996,1.5 tdi highline at,944000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,50003,ts08,1498.0,automatic,23,12,13,25,9,22.15,108.6,250.0,15.0,Hyderabad
petrol,hatchback,1,hyundai,hyundai grand i10,2017,5604,1.2 kappa sportz bsiv,501000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,82163,ts08,1197.0,manual,16,9,13,24,7,18.9,81.86,173.80562174236783,16.0,Hyderabad
petrol,hatchback,1,maruti,maruti baleno,2022,8817,zeta bsvi,850000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,40000,ts07,1197.0,manual,14,11,15,30,14,22.35,88.5,113.0,16.0,Hyderabad
petrol,hatchback,1,maruti,maruti swift,2016,10403,vxi,472000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,108560,ts07,1197.0,manual,11,7,7,26,6,22.38,88.5,113.0,16.0,Hyderabad
diesel,suv,1,mahindra,mahindra xuv500,2014,8182,w8 fwd,860000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,7,70000,dl12,2179.0,manual,17,11,12,22,6,15.1,140.0,330.0,17.0,Hyderabad
petrol,hatchback,1,datsun,datsun redigo,2021,7846,1.0 t option,469000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,28292,ts05,999.0,manual,7,9,9,21,9,21.7,67.05,173.80562174236783,16.0,Hyderabad
petrol,hatchback,1,maruti,maruti alto 800,2017,3928,lxi optional,289000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,117467,ts08,796.0,manual,6,8,4,12,0,24.7,47.3,69.0,16.0,Hyderabad
petrol,hatchback,1,maruti,maruti baleno,2019,3969,1.2 zeta,690000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,65000,ts13,1197.0,manual,13,12,13,27,8,21.4,83.1,115.0,16.0,Hyderabad
petrol,hatchback,1,hyundai,hyundai i10,2012,1570,sportz,321000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party,5,60541,ap29,1197.0,manual,10,8,5,11,6,20.36,78.9,111.8,13.0,Hyderabad
petrol,suv,1,ford,ford ecosport,2015,901,1.0 ecoboost titanium,575000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,60000,ts07,999.0,manual,16,13,12,19,7,18.88,123.37,170.0,16.0,Hyderabad
petrol,sedan,1,honda,honda city,2019,5626,i-vtec v,890000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,76355,ts09,1497.0,manual,25,11,11,28,9,17.4,117.6,145.0,15.0,Hyderabad
petrol,hatchback,1,maruti,maruti s-presso,2021,7174,vxi at 2019-2022,525000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,60000,unknown,998.0,automatic,5,6,5,19,6,21.7,67.05,90.0,16.0,Hyderabad
diesel,suv,1,nissan,nissan terrano,2019,5689,xl d option,900000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,50000,ts15,1461.0,manual,18,10,13,26,7,19.87,83.14,200.0,16.0,Hyderabad
diesel,suv,1,mg,mg hector,2019,7632,sharp diesel mt,1650000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,96000,ts09,1956.0,manual,29,11,23,38,9,17.41,167.68,350.0,16.0,Hyderabad
diesel,suv,1,mahindra,mahindra xuv300,2020,6799,w8 option diesel bsiv,1120000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,63000,ts07,1497.0,manual,21,12,16,36,8,20.0,115.0,300.0,17.0,Hyderabad
petrol,hatchback,1,hyundai,hyundai grand i10 nios,2020,7091,sportz,599000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,40000,ts29,1197.0,manual,15,11,12,24,10,20.7,81.86,173.80562174236783,14.0,Hyderabad
petrol,suv,1,hyundai,hyundai venue,2021,7926,sx sport imt,1019999,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,30000,unknown,998.0,manual,19,13,19,29,10,18.0,118.35,171.6,16.0,Hyderabad
petrol,sedan,1,maruti,maruti swift dzire,2014,10244,vxi,443000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,101543,ts07,1197.0,manual,15,10,9,24,8,22.41,88.5,113.0,16.0,Hyderabad
petrol,hatchback,1,maruti,maruti baleno,2016,3970,1.2 alpha,644000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",comprehensive,5,66424,ts08,1197.0,manual,15,12,13,28,9,21.4,83.1,115.0,16.0,Hyderabad
petrol,suv,1,maruti,maruti sx4 s cross,2020,7934,zeta,750000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,120000,unknown,1462.0,manual,16,9,13,25,11,18.55,103.25,138.0,16.0,Hyderabad
petrol,hatchback,1,tata,tata tiago,2018,2983,1.2 revotron xz,519000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,33433,ts10,1199.0,manual,14,12,13,24,8,23.84,84.0,114.0,14.0,Hyderabad
diesel,hatchback,1,hyundai,hyundai i20,2016,1610,asta option 1.4 crdi,695000,"{'imgUrl': 'https://stimg.cardekho.com/used-cars/common/icons/trending.svg', 'heading': 'Trending Car!', 'desc': 'High chances of sale in next 6 days'}",third party insurance,5,72169,ts07,1396.0,manual,18,11,12,27,7,22.54,88.73,219.7,16.0,Hyderabad
