ft,bt,ownerNo,oem,model,modelYear,centralVariantId,variantName,price,Insurance Validity,Seats,Kms Driven,RTO,Engine Displacement,Transmission,Comfort & Convenience,Interior,Exterior,Safety,Entertainment & Communication,Mileage,Max Power,Torque,Wheel Size,city
1,8,1,6,48,2018,6093,247,765000,2,5,82501,321,1498,1,17,12,12,27,9,23.0,98.96,205.0,16.0,2
4,2,1,19,143,2016,3970,63,524000,2,5,91881,83,1197,1,15,12,13,28,9,21.4,83.1,115.0,16.0,2
4,2,2,19,163,2017,4174,1214,380000,5,5,36000,321,1197,1,8,9,4,21,0,20.4,83.11,113.0,16.0,2
4,2,2,19,143,2018,5920,78,621000,2,5,62479,48,1197,0,15,12,13,28,9,21.4,83.1,115.0,16.0,2
1,8,2,16,125,2016,3628,415,990000,2,7,53000,24,1997,1,15,12,14,24,9,15.4,120.0,280.0,17.0,2
4,2,2,8,58,2013,1188,1399,229999,2,5,51000,39,1198,1,12,10,6,16,5,19.4,86.8,109.0,16.0,2
4,2,1,9,76,2015,1482,754,549000,2,5,63774,48,1197,1,17,11,12,24,7,18.6,81.83,114.7,16.0,2
4,7,1,8,56,2017,5327,1400,475000,2,5,45000,37,1198,1,15,11,5,20,7,17.8,86.7,109.0,16.0,2
4,7,1,9,68,2021,7327,1378,775000,4,5,21900,40,1197,1,15,11,9,23,7,20.5,81.86,198.9501258327165,16.0,2
4,7,1,9,86,2016,1842,389,649000,2,5,27381,24,1591,1,15,9,5,23,4,17.01,121.3,154.9,16.0,2
0,2,2,19,141,2017,3935,842,290000,2,5,54147,85,796,1,7,7,3,12,0,30.46,47.3,69.0,16.0,2
0,2,1,19,170,2020,7583,838,551000,6,5,56716,30,998,1,7,7,4,20,0,32.52,58.33,78.0,16.0,2
1,8,2,14,110,2017,4908,1075,7200000,5,5,68000,83,2993,0,25,13,14,28,10,12.65,255.0,600.0,20.0,2
4,2,2,19,170,2015,6740,1676,295000,2,5,49000,43,998,1,9,9,5,25,6,21.79,67.05,90.0,16.0,2
4,7,1,19,164,2016,4218,1214,484999,2,5,63000,43,1197,1,9,8,4,20,0,20.85,83.14,115.0,16.0,2
1,2,1,29,248,2011,2514,1159,195000,2,5,77000,37,1396,1,6,8,5,9,0,25.0,69.0,140.0,16.0,2
1,8,1,1,20,2023,10064,1427,5400000,2,5,3000,316,1995,0,28,13,17,36,13,20.37,147.51,360.0,18.0,2
1,5,1,30,276,2019,2406,556,1775000,2,7,54000,77,2755,0,18,12,11,27,10,11.36,171.5,360.0,16.0,2
4,7,1,8,59,2018,7261,1673,825000,2,5,55000,73,1497,1,26,12,12,27,9,17.4,117.6,145.0,16.0,2
4,7,2,28,239,2018,6121,403,1650000,5,5,50000,315,1798,0,25,13,15,31,9,15.1,178.0,250.0,16.0,2
4,8,1,20,194,2022,7883,655,13799999,2,7,16000,70,2999,0,35,18,26,44,16,0.0,118.59014423076924,500.0,21.0,2
4,7,2,9,86,2019,5968,1657,1016000,6,5,14598,83,1591,1,27,13,10,32,10,17.0,121.3,151.0,16.0,2
1,8,2,30,271,2015,2252,665,1195000,2,7,96000,323,2982,0,20,11,12,23,10,12.55,168.5,360.0,17.0,2
1,8,2,19,169,2018,4300,1870,736000,2,5,40190,48,1248,1,22,11,15,27,9,24.3,88.5,200.0,16.0,2
4,8,1,0,10,2022,8778,1583,9100000,2,7,8000,152,2995,0,26,16,24,16,12,11.21,335.25,500.0,16.0,2
1,8,1,9,69,2016,1444,343,766000,2,5,80000,30,1582,0,21,11,16,24,8,17.01,126.2,259.9,17.0,2
4,8,1,9,69,2016,8179,391,859000,2,5,46445,46,1591,1,21,11,16,24,8,13.0,121.3,151.0,17.0,2
4,5,1,30,276,2022,8105,543,1910000,2,7,6000,101,2694,1,20,12,9,31,10,8.0,163.6,198.9501258327165,16.0,2
4,7,1,1,18,2021,10573,1053,6900000,5,4,26000,70,1998,0,31,15,19,36,15,13.32,254.79,400.0,19.0,2
4,7,1,19,149,2017,5724,191,704000,5,5,65083,323,1373,1,21,12,11,25,9,20.73,91.1,130.0,16.0,2
1,8,2,20,195,2014,4660,1264,1751000,2,5,150000,46,2987,0,25,14,18,29,8,11.74,254.8,619.0,19.0,2
4,7,1,8,59,2021,7905,1889,1443000,6,5,5378,323,1498,0,27,12,15,35,10,18.3,119.35,145.0,16.0,2
4,7,1,8,59,2016,1276,1111,765000,2,5,63001,323,1497,0,17,10,5,22,3,18.0,117.3,145.0,16.0,2
1,7,2,0,3,2014,24,469,950000,2,5,68000,321,1968,0,20,12,16,29,6,17.11,174.33,380.0,17.0,2
4,5,1,27,234,2022,7421,1370,675000,5,7,15000,24,999,1,16,11,11,22,8,20.0,71.01,96.0,16.0,2
1,8,1,0,9,2017,110,590,2095000,2,5,106180,24,2967,0,22,13,19,32,10,13.22,241.4,580.0,18.0,2
1,8,1,29,245,2020,9836,1816,1400000,2,5,68000,323,1956,1,16,14,14,24,10,16.35,167.67,350.0,17.0,2
4,8,1,9,69,2022,10536,1548,1975000,2,5,11000,40,1397,0,26,12,18,26,11,0.0,138.12,242.0,17.0,2
4,8,1,9,69,2021,10523,946,1095000,2,5,24000,26,1497,1,17,11,6,26,1,0.0,113.18,143.8,16.0,2
4,7,1,8,59,2018,7261,1673,850000,2,5,55000,73,1497,1,26,12,12,27,9,17.4,117.6,145.0,16.0,2
1,8,1,16,129,2020,7961,1181,1485000,2,4,12010,321,2184,1,12,10,6,24,9,15.2,130.0,300.0,18.0,2
4,2,1,19,143,2020,6777,896,621000,4,5,60665,98,1197,1,11,10,14,27,7,21.01,81.8,113.0,16.0,2
4,8,2,9,69,2021,7689,1387,1120000,5,5,10000,315,1497,1,24,11,14,29,10,0.0,113.18,143.8,16.0,2
1,5,2,19,151,2012,4050,1635,727000,4,7,82896,18,1248,1,14,10,7,20,6,20.77,88.76,200.0,16.0,2
1,1,2,20,185,2019,6682,604,6500000,2,5,35000,323,1950,0,30,15,11,39,9,19.0,241.3,500.0,18.0,2
4,8,1,19,159,2023,9568,720,1725000,2,4,1000,37,1462,0,10,8,15,26,6,16.39,103.39,198.9501258327165,15.0,2
4,7,1,8,59,2015,1279,1115,622000,2,5,57463,48,1497,1,17,10,8,23,4,17.4,117.3,145.0,15.0,2
4,8,1,9,69,2023,10525,998,1310000,2,5,3100,321,1497,1,20,11,6,26,10,0.0,113.18,143.8,16.0,2
1,8,2,32,299,2020,2098,887,5200000,2,5,25000,57,2400,0,21,13,19,31,9,11.2,215.0,440.0,18.0,2
4,8,1,6,48,2016,888,316,625000,6,5,58716,323,1499,1,16,13,13,20,9,15.85,110.4,140.0,16.0,2
4,2,1,9,76,2021,10100,1225,725000,2,5,27000,48,1197,1,19,9,7,30,11,21.0,81.8,114.74,16.0,2
4,2,1,19,143,2017,3962,81,532000,2,5,51017,28,1197,1,11,10,12,24,8,21.4,83.1,115.0,16.0,2
4,2,1,22,207,2020,5181,845,4300000,2,5,25000,70,1998,0,23,14,15,27,7,13.79,192.0,280.0,17.0,2
4,8,2,14,106,2017,6985,1077,3645000,5,7,33000,30,1999,0,21,13,16,34,8,18.0,237.0,430.0,20.0,2
4,2,1,19,143,2022,8674,1455,710000,2,5,17000,24,1197,1,9,10,8,25,0,22.35,88.5,113.0,16.0,2
1,8,1,30,271,2014,2252,665,1390000,2,7,95000,28,2982,0,20,11,12,23,10,12.55,168.5,360.0,17.0,2
1,8,2,20,193,2020,10864,604,7600000,2,5,15000,17,1950,0,32,17,20,35,9,0.0,241.38,500.0,19.0,2
4,7,1,19,149,2016,4009,788,690000,2,5,49000,48,1373,0,20,11,10,23,7,19.12,91.1,130.0,15.0,2
4,7,2,0,3,2015,11,401,2000000,5,5,34000,21,1798,0,21,13,14,30,8,15.64,167.62,320.0,16.0,2
4,7,1,19,164,2013,4210,1676,350000,2,5,70000,36,1197,1,12,9,10,17,6,20.85,83.14,115.0,16.0,2
4,8,1,13,104,2020,8010,1067,1145000,2,5,29100,24,998,1,24,12,20,30,11,18.2,118.36,172.0,16.0,2
4,7,1,29,263,2018,5709,126,518000,6,5,57116,323,1199,1,16,10,12,25,8,20.3,84.0,114.0,15.0,2
4,2,1,9,71,2016,1503,1244,261000,2,5,56000,321,814,1,9,7,7,15,5,21.1,55.2,74.5,16.0,2
4,8,1,8,65,2021,7665,1517,866000,4,5,9343,40,1199,1,13,10,11,23,11,16.5,88.5,110.0,16.0,2
4,7,2,0,4,2021,10552,654,5100000,2,5,15000,57,1984,0,31,13,14,38,15,14.11,241.3,370.0,18.0,2
1,8,1,30,271,2022,8243,669,3850000,2,7,13000,323,2755,1,31,12,21,37,12,0.0,201.15,420.0,17.0,2
4,8,2,9,69,2017,1452,387,944000,5,5,90347,30,1591,0,21,11,16,24,8,13.0,121.3,151.0,17.0,2
1,7,1,20,196,2021,6284,1381,8900000,2,5,36000,309,2925,0,28,13,14,31,13,13.5,281.61,600.0,18.0,2
1,8,1,1,20,2017,5313,1426,2125000,2,5,60000,91,1995,0,23,13,16,28,7,17.05,184.0,380.0,17.0,2
4,7,1,6,47,2019,6622,1588,518000,6,5,64668,323,1194,1,20,10,11,26,8,19.4,94.93,120.0,15.0,2
1,8,0,21,200,2023,9298,1417,4500000,2,6,7800,315,1996,0,29,13,20,32,12,12.04,212.55,478.5,19.0,2
4,7,1,8,59,2014,1280,1116,574000,2,5,87313,27,1497,1,18,12,9,23,4,17.4,117.3,145.0,15.0,2
1,8,2,32,299,2018,2097,881,3800000,2,5,60000,70,1984,0,20,13,19,30,9,14.7,181.0,400.0,18.0,2
4,2,1,8,62,2015,1339,156,449000,2,5,39000,91,1199,1,13,12,12,22,9,18.7,88.7,110.0,15.0,2
4,8,1,21,202,2021,7520,1441,1925000,2,6,18000,24,1451,0,20,5,23,23,9,11.67,141.0,198.9501258327165,16.0,2
1,8,2,14,107,2020,7866,1337,5650000,2,7,18000,91,1999,0,35,16,16,37,16,0.0,245.4,430.0,18.0,2
4,8,1,15,113,2016,5685,656,6600000,2,5,11000,20,3456,0,27,13,15,34,8,18.8,259.0,335.0,18.0,2
4,8,1,12,100,2021,7663,1342,6200000,2,5,30000,314,1998,0,27,14,13,33,12,12.1,268.0,400.0,17.0,2
1,8,1,20,190,2018,5889,563,2700000,2,5,8000,19,2143,0,28,13,16,30,9,17.9,136.0,300.0,18.0,2
4,7,1,20,186,2017,5644,1015,4050000,2,5,57000,17,1991,0,31,15,12,38,8,15.0,194.4,300.0,17.0,2
1,8,2,0,10,2016,133,651,3600000,2,7,89500,175,2967,0,29,15,14,38,10,14.75,245.0,600.0,19.0,2
4,8,2,8,65,2017,5668,1131,719000,4,5,27684,37,1199,1,21,12,15,28,8,17.5,88.7,110.0,16.0,2
4,7,1,20,183,2017,6029,809,3300000,2,5,22000,22,1991,0,28,15,15,30,8,14.74,181.03,300.0,17.0,2
4,2,1,6,52,2019,6851,1588,507000,2,5,71566,26,1194,1,17,10,11,26,8,20.4,94.93,120.0,15.0,2
1,8,2,0,10,2016,133,651,3995000,5,7,75000,59,2967,0,29,15,14,38,10,14.75,245.0,600.0,19.0,2
1,7,2,20,185,2017,4564,577,2600000,2,4,58000,12,2143,0,23,13,11,26,9,19.4,204.0,500.0,17.0,2
4,7,2,8,59,2015,1285,1112,665000,4,5,75455,83,1497,0,18,12,9,23,4,18.0,117.3,145.0,15.0,2
4,8,1,21,198,2022,8647,1440,1500000,2,5,10000,22,1498,0,24,11,23,39,12,14.82,108.49,144.0,17.0,2
1,8,1,6,49,2017,916,595,2349000,5,7,80000,94,3198,0,20,12,19,32,9,10.91,197.0,470.0,18.0,2
4,8,1,9,69,2018,6432,371,1052000,2,5,85031,323,1591,0,27,12,16,30,8,14.8,121.3,198.9501258327165,17.0,2
1,8,1,14,109,2021,9010,451,6700000,2,5,22000,12,1997,0,33,13,17,40,9,0.0,246.74,430.0,18.0,2
1,8,1,6,48,2020,7358,1586,930000,6,5,37527,323,1498,1,22,13,18,34,8,21.7,98.96,215.0,16.0,2
1,8,1,19,169,2019,4298,1638,850000,2,5,80000,91,1248,1,11,9,6,22,9,24.3,88.5,200.0,16.0,2
4,7,1,20,177,2022,8566,660,5100000,2,5,14000,12,1991,0,37,18,20,38,15,0.0,301.73,400.0,16.0,2
1,8,1,16,134,2018,6360,1727,1300000,5,7,40000,46,2179,0,20,11,16,27,9,15.1,152.87,360.0,17.0,2
4,2,1,30,273,2020,6902,1021,625000,5,5,10000,315,1197,1,20,11,16,28,10,21.01,81.8,113.0,16.0,2
1,8,1,26,223,2016,6457,926,5600000,2,5,50000,317,2967,0,25,13,19,29,9,16.12,245.0,550.0,18.0,2
1,8,2,1,20,2017,338,1426,1950000,5,5,65000,323,1995,0,29,15,17,36,9,20.68,188.0,400.0,17.0,2
1,8,1,0,7,2015,90,632,1499000,2,5,72011,26,1968,0,28,14,15,34,10,15.17,181.0,380.0,18.0,2
1,8,1,12,97,2021,8312,1265,2450000,2,5,40011,83,1956,0,25,13,23,39,13,14.9,167.67,350.0,18.0,2
4,5,1,19,151,2016,6697,1714,735000,2,7,85000,323,1462,1,14,9,8,26,7,19.34,103.0,138.0,16.0,2
4,8,2,6,48,2018,6087,270,726000,6,5,36206,24,1497,1,17,12,12,27,9,17.0,121.31,150.0,16.0,2
1,5,1,30,276,2017,7314,508,1650000,2,8,48011,26,2393,1,25,15,18,32,11,13.68,147.51,343.0,16.0,2
4,2,2,19,143,2019,3969,168,688000,2,5,86919,322,1197,1,13,12,13,27,8,21.4,83.1,115.0,16.0,2
4,8,1,20,178,2022,8591,659,39500000,2,5,4000,83,3982,0,29,15,23,48,14,0.0,576.63,198.9501258327165,16.0,2
0,7,2,8,56,2014,1177,1404,365000,2,5,69650,83,1198,1,15,11,5,16,5,18.0,86.7,109.0,16.0,2
4,7,1,31,281,2018,6385,12,627000,4,5,41051,26,999,1,16,11,11,24,8,19.44,75.0,95.0,16.0,2
1,5,1,30,276,2019,2406,556,1798999,2,7,52011,72,2755,0,18,12,11,27,10,11.36,171.5,360.0,16.0,2
4,2,1,9,75,2013,1569,1228,335000,2,5,52439,37,1086,1,8,7,4,13,0,19.81,68.05,99.04,16.0,2
4,7,2,19,149,2014,4009,788,528000,2,5,82347,323,1373,0,20,11,10,23,7,19.12,91.1,130.0,15.0,2
1,8,2,0,10,2014,129,590,1898999,2,7,52001,26,2967,0,25,13,17,32,9,12.07,241.4,550.0,18.0,2
4,7,1,19,149,2014,4018,1710,511000,4,5,97249,83,1373,1,15,10,6,17,4,20.73,91.1,130.0,16.0,2
4,8,1,0,10,2023,10560,1582,9300000,2,7,11800,327,2995,0,26,16,24,16,12,0.0,335.25,500.0,19.0,2
1,8,1,29,252,2022,8385,1825,2099000,2,6,5700,319,1956,1,19,15,17,27,11,16.14,167.67,350.0,18.0,2
1,8,1,29,252,2021,9697,1848,1950000,2,7,52011,26,1956,0,19,15,17,27,11,14.08,167.67,350.0,18.0,2
1,8,1,19,169,2018,4300,1870,849000,5,5,52368,23,1248,1,22,11,15,27,9,24.3,88.5,200.0,16.0,2
1,8,1,20,193,2020,10864,604,7950000,2,5,33500,70,1950,0,32,17,20,35,9,0.0,241.38,500.0,19.0,2
4,7,1,8,56,2020,7439,961,500000,5,5,80000,24,1199,1,9,9,5,23,0,18.6,88.76,110.0,16.0,2
1,8,2,8,65,2017,5669,1118,525000,5,5,85162,83,1498,1,22,11,11,27,7,25.5,98.6,200.0,16.0,2
4,5,1,19,151,2017,4039,807,775000,5,7,83863,83,1373,0,16,8,9,22,8,17.03,91.1,130.0,16.0,2
4,8,1,1,24,2019,7032,1769,11000000,2,7,9500,16,2998,0,32,16,26,41,13,10.54,335.25,450.0,21.0,2
4,2,1,8,62,2016,1341,164,486000,6,5,62526,85,1199,1,14,12,13,22,10,18.7,88.7,110.0,15.0,2
4,2,1,19,163,2018,6324,1681,450000,5,5,40000,48,1197,1,12,10,5,26,7,22.0,81.8,113.0,16.0,2
1,8,1,27,227,2019,7021,1367,989000,6,5,35331,24,1461,1,17,10,12,24,21,19.87,108.5,245.0,16.0,2
1,8,1,14,107,2020,7866,1337,5550000,2,7,40000,57,1999,0,35,16,16,37,16,0.0,245.4,430.0,18.0,2
4,8,1,0,8,2023,10568,648,5100000,5,5,10000,323,1984,0,20,12,12,29,11,0.0,187.74,320.0,18.0,2
4,2,1,9,81,2019,6668,756,526000,6,5,14893,83,1086,1,15,8,12,28,7,20.3,68.0,99.0,16.0,2
4,2,2,19,170,2011,4349,1199,170000,5,5,110000,26,998,1,5,5,4,11,0,18.9,67.1,90.0,13.0,2
1,7,1,20,196,2021,6284,1381,15500000,2,5,7900,12,2925,0,28,13,14,31,13,13.5,281.61,600.0,18.0,2
4,2,1,9,73,2016,1524,1481,434000,6,5,55215,321,1197,1,11,9,11,19,7,18.9,82.0,114.0,16.0,2
4,7,1,8,59,2014,1274,1113,300000,5,5,100000,39,1497,1,12,9,5,21,3,17.4,117.3,145.0,16.0,2
1,7,1,9,86,2021,7735,1523,1103000,4,5,49930,321,1493,1,27,12,16,25,10,25.0,113.45,250.0,16.0,2
1,8,1,19,169,2017,4297,1635,645000,5,5,54000,83,1248,1,12,9,8,25,9,24.3,88.5,200.0,16.0,2
4,7,1,20,177,2021,8566,660,5150000,4,5,1200,36,1991,0,37,18,20,38,15,0.0,301.73,400.0,16.0,2
4,8,1,0,6,2020,8109,1318,2790000,4,5,7000,12,1984,0,34,16,21,45,14,0.0,187.74,198.9501258327165,17.0,2
0,5,1,19,151,2021,7669,843,1100000,5,7,40000,321,1462,1,15,10,11,29,7,0.0,91.19,122.0,16.0,2
1,8,3,20,195,2014,4663,1263,1570000,2,5,83000,83,2143,0,23,14,18,28,8,15.26,203.2,500.0,18.0,2
4,2,2,9,75,2011,1578,1230,130000,5,5,60000,24,1197,1,12,7,5,12,0,20.36,78.9,111.7,13.0,2
0,7,1,19,165,2018,8202,137,300000,5,5,100000,33,1197,1,11,10,9,23,0,26.55,118.59014423076924,95.0,16.0,2
4,2,2,9,75,2009,1591,1229,85000,5,5,60000,36,1197,1,10,7,2,10,0,20.36,78.9,111.7,13.0,2
4,8,1,32,298,2020,7535,1573,3750000,2,5,25000,327,1969,0,30,13,16,37,15,0.0,187.4,300.0,18.0,2
4,7,1,8,56,2015,1168,1398,422000,4,5,67593,37,1198,1,15,11,5,16,5,18.0,86.7,109.0,16.0,2
1,8,1,9,69,2020,7700,1524,1500000,5,5,50000,315,1493,0,33,13,20,33,11,18.5,113.42,198.9501258327165,16.0,2
4,2,1,19,143,2016,3962,81,495000,2,5,88882,36,1197,1,11,10,12,24,8,21.4,83.1,115.0,16.0,2
4,7,1,30,267,2016,2145,1026,815000,2,5,78986,323,1798,1,18,12,11,23,10,14.28,138.03,173.0,15.0,2
1,7,1,19,164,2014,4239,1146,215000,5,5,100000,36,1248,1,9,8,5,14,0,23.4,74.0,190.0,14.0,2
4,2,2,9,77,2015,1662,133,501999,2,5,24727,83,1197,1,18,10,12,22,9,17.19,81.86,114.73,16.0,2
1,8,3,0,7,2014,91,462,800000,5,5,70000,321,1968,0,23,13,18,30,8,15.73,174.33,380.0,16.0,2
4,7,1,20,196,2019,6261,1249,15900000,2,4,34000,20,3982,0,30,16,16,39,14,7.08,469.0,198.9501258327165,19.0,2
4,2,1,8,62,2017,1340,154,565000,2,5,79328,323,1199,0,13,12,12,22,9,19.0,88.7,110.0,15.0,2
4,2,1,19,142,2017,3946,1676,280000,5,5,50000,79,998,1,9,9,6,19,5,23.95,67.05,90.0,16.0,2
4,2,2,19,143,2017,3962,81,524000,5,5,62113,26,1197,1,11,10,12,24,8,21.4,83.1,115.0,16.0,2
4,8,1,9,69,2023,10530,1519,1650000,2,5,2300,37,1497,1,25,12,18,28,11,0.0,113.18,143.8,17.0,2
4,7,3,30,267,2013,6151,410,450000,5,5,120000,24,1794,0,13,9,9,16,9,14.53,138.1,173.0,15.0,2
1,2,2,29,261,2018,2981,51,315000,5,5,120000,91,1047,1,10,10,7,22,8,27.28,69.0,140.0,16.0,2
4,7,3,30,267,2013,6151,410,450000,5,5,120000,24,1794,0,13,9,9,16,9,14.53,138.1,173.0,15.0,2
4,8,1,32,298,2022,7535,1573,4400000,2,5,5000,50,1969,0,30,13,16,37,15,0.0,187.4,300.0,18.0,2
4,8,2,9,69,2021,7689,1387,1120000,5,5,10000,315,1497,1,24,11,14,29,10,0.0,113.18,143.8,16.0,2
4,7,2,9,86,2018,5967,1656,750000,5,5,60000,46,1591,1,27,11,9,30,10,17.0,121.3,151.0,16.0,2
4,2,1,19,143,2021,6779,1875,635000,5,5,30000,15,1197,1,16,11,15,27,11,21.01,81.8,113.0,16.0,2
1,8,1,12,97,2018,5929,435,1110000,2,5,67000,83,1956,1,14,12,16,23,8,17.1,170.0,350.0,17.0,2
4,2,1,9,73,2016,1550,764,450000,6,5,86183,30,1197,1,13,10,12,21,4,18.9,82.0,114.0,14.0,2
1,7,1,30,268,2013,2208,1634,260000,5,5,70000,170,1364,1,13,8,7,11,5,23.59,67.04,170.0,15.0,2
4,2,1,19,163,2013,10403,1676,346000,4,5,88991,338,1197,1,11,7,7,26,6,22.38,88.5,113.0,16.0,2
1,8,2,1,22,2019,6765,1218,5260000,2,5,18000,83,1995,0,31,14,22,41,11,16.55,187.74,400.0,16.0,2
4,8,1,12,97,2019,9064,218,1475000,2,5,55000,323,1368,0,15,12,18,25,8,14.1,160.77,250.0,18.0,2
0,2,1,19,162,2021,7489,1700,479000,4,4,62657,98,998,1,5,6,5,19,6,31.2,58.33,78.0,16.0,2
4,2,1,27,230,2017,5431,2,300000,2,5,16452,85,999,0,9,9,7,21,6,24.04,67.0,91.0,16.0,2
4,7,2,20,184,2017,5518,562,2475000,2,5,40000,60,1991,0,24,13,15,28,9,15.04,183.0,300.0,17.0,2
0,2,1,29,261,2022,8725,1827,740000,6,5,31029,36,1199,1,10,11,16,22,11,0.0,72.0,95.0,16.0,2
4,2,2,19,163,2018,6324,1681,450000,5,5,40000,327,1197,1,12,10,5,26,7,22.0,81.8,113.0,16.0,2
4,2,2,9,76,2014,1654,1484,403000,2,5,46724,83,1197,1,10,11,10,19,4,18.5,82.85,113.7,14.0,2
4,7,1,20,183,2011,4701,811,750000,5,5,86000,44,1991,0,27,15,15,29,8,14.74,184.0,300.0,17.0,2
1,8,1,16,134,2015,3807,1721,800000,5,7,40000,315,2179,1,23,11,17,30,8,16.0,140.0,330.0,17.0,2
4,7,1,30,266,2015,2107,1103,1425000,5,5,80000,83,2494,0,20,13,11,28,9,19.16,157.7,213.0,17.0,2
4,7,1,30,266,2015,2107,1103,1425000,5,5,70000,315,2494,0,20,13,11,28,9,19.16,157.7,213.0,17.0,2
4,7,1,8,59,2016,1279,1115,660000,2,5,60000,63,1497,1,17,10,8,23,4,17.4,117.3,145.0,15.0,2
4,2,1,19,170,2009,4339,1206,150000,5,5,60000,315,1061,1,5,5,4,10,0,18.9,67.0,84.0,13.0,2
0,5,1,19,151,2021,7669,843,1100000,5,7,40000,321,1462,1,15,10,11,29,7,0.0,91.19,122.0,16.0,2
1,2,4,19,146,2015,3989,1867,220000,5,5,80000,42,793,1,11,9,9,19,7,27.62,47.0,125.0,16.0,2
1,8,1,6,49,2019,916,595,2800000,2,7,90000,66,3198,0,20,12,19,32,9,10.91,197.0,470.0,18.0,2
0,2,1,9,74,2021,7717,1491,676000,4,5,71727,320,1197,1,15,11,12,24,10,0.0,68.05,198.9501258327165,13.0,2
1,7,1,20,186,2013,4611,967,1125000,2,5,73000,83,2143,0,19,12,12,26,6,14.21,203.0,500.0,17.0,2
4,8,1,8,65,2017,5668,1131,686000,5,5,85482,91,1199,1,21,12,15,28,8,17.5,88.7,110.0,16.0,2
4,8,2,20,189,2016,6110,658,2300000,2,5,54500,16,1991,0,29,13,17,30,8,12.33,375.48,475.0,19.0,2
0,2,2,19,146,2016,3984,1049,260000,5,5,60000,30,998,1,10,7,5,13,0,31.79,58.2,78.0,16.0,2
4,7,1,9,86,2017,1775,378,798000,6,5,89581,83,1591,1,18,10,11,26,8,17.01,121.3,154.9,16.0,2
4,7,2,28,240,2014,3189,365,275000,5,5,110000,25,1598,0,17,11,8,16,4,14.3,103.6,153.0,14.0,2
1,8,1,20,194,2016,6341,643,4890000,2,7,79500,316,2987,0,29,15,22,32,11,11.0,258.0,620.0,20.0,2
4,7,2,30,268,2011,2191,1615,250000,4,5,69164,338,1496,1,0,0,0,0,0,17.6,118.59014423076924,198.9501258327165,15.0,2
4,8,1,8,61,2016,1316,478,1450000,2,5,28000,23,1997,0,21,12,12,30,9,13.7,153.86,190.0,17.0,2
1,8,1,19,169,2018,4300,1870,787000,2,5,66175,98,1248,1,22,11,15,27,9,24.3,88.5,200.0,16.0,2
4,8,2,26,224,2020,10974,1378,7500000,2,5,22000,57,2894,0,26,13,13,35,9,0.0,375.48,520.0,20.0,2
4,7,1,29,263,2017,5676,125,484999,2,5,47001,37,1199,1,15,10,12,24,7,20.3,84.0,114.0,15.0,2
1,8,1,30,271,2016,7618,553,1714999,2,7,145000,36,2755,0,31,12,19,35,10,15.04,174.5,450.0,18.0,2
4,7,1,20,186,2021,8407,1007,6100000,2,5,19000,181,1991,0,31,15,13,37,9,15.0,194.44,320.0,17.0,2
1,7,2,0,3,2015,18,468,1200000,5,5,43600,323,1968,0,20,13,13,30,8,17.11,174.33,380.0,17.0,2
4,2,1,9,73,2016,1533,1491,425000,2,5,63521,321,1197,1,13,9,11,17,7,25.0,82.0,114.0,16.0,2
4,7,1,19,164,2021,7709,1698,700000,2,5,18021,323,1197,1,15,10,9,25,8,22.41,88.5,113.0,16.0,2
4,2,1,19,170,2008,4344,1189,61000,5,5,90000,48,1061,1,5,7,4,8,0,17.3,64.0,8.6,13.0,2
1,8,1,20,187,2021,7194,1022,24500000,2,5,38000,12,2925,0,34,16,16,40,15,8.13,281.61,600.0,20.0,2
4,2,1,6,52,2021,7594,1587,711000,4,5,39076,26,1194,1,19,9,7,24,7,18.5,94.93,119.0,16.0,2
4,8,1,20,191,2020,6837,558,5250000,2,5,36000,23,1991,0,31,14,16,42,12,12.74,197.0,198.9501258327165,19.0,2
0,2,1,19,146,2018,10362,1699,423000,6,5,106848,28,998,1,11,7,6,22,0,0.0,55.92,82.1,16.0,2
1,5,1,30,276,2017,7315,514,1500000,5,7,105000,323,2393,1,26,15,18,33,11,13.68,147.51,343.0,17.0,2
4,0,2,22,208,2020,5182,1378,4450000,5,4,6500,38,1998,0,26,15,16,35,9,16.72,189.08,280.0,16.0,2
4,2,2,9,75,2010,1568,1225,140000,5,5,111237,83,1197,1,10,7,3,10,0,20.36,78.9,111.7,13.0,2
4,2,2,31,285,2018,1941,1055,715000,5,5,70000,315,1197,0,14,11,14,20,8,17.21,103.5,175.0,16.0,2
1,8,2,32,297,2015,6209,886,1075000,2,7,95000,12,2400,0,20,13,17,28,6,11.1,200.0,420.0,17.0,2
4,8,1,24,216,2022,8130,1813,836999,2,5,13278,21,999,1,23,13,20,36,11,18.75,71.02,96.0,16.0,2
1,8,2,16,129,2022,8076,1185,1650000,4,4,35000,12,2184,0,12,10,7,24,9,0.0,130.0,300.0,18.0,2
4,8,1,24,216,2022,8133,1606,894000,4,5,12255,95,999,1,21,12,18,35,11,20.0,98.63,160.0,16.0,2
4,8,1,20,194,2017,5392,646,6250000,2,7,68000,185,2996,0,28,15,21,30,12,8.9,333.0,480.0,20.0,2
1,8,1,29,246,2019,5479,1797,950000,5,7,67000,40,2179,1,23,12,18,31,8,17.6,153.86,400.0,17.0,2
1,2,1,19,143,2019,6786,1883,650000,2,5,37000,83,1248,1,17,11,14,25,9,27.39,74.0,190.0,16.0,2
4,7,1,20,183,2020,6727,1326,4399000,2,5,8000,16,1950,0,32,16,15,34,11,11.9,201.15,280.0,17.0,2
